model,condition,file,target_name,status,robust_stable,interval_empty,contains_default,empty_reason,witness_alpha,validation_passed,category
q9b,short32,pizza_eval_046.jpg,pizza,ok,True,False,True,,2.0,True,nonempty_contains_default
q9b,short32,pizza_eval_046.jpg,Pizza,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,short32,pork_chop_eval_034.jpg,pork chop,ok,True,True,False,incompatible_constraints,,,empty_constraints_incompatible
q9b,short32,pork_chop_eval_034.jpg,Pork chop,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,short32,pork_chop_eval_046.jpg,pork chop,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,short32,pork_chop_eval_046.jpg,Pork chop,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,short32,prime_rib_eval_029.jpg,prime rib,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,short32,prime_rib_eval_029.jpg,Prime rib,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,short32,prime_rib_eval_038.jpg,prime rib,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,short32,prime_rib_eval_038.jpg,Prime rib,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,short32,sashimi_eval_025.jpg,sashimi,ok,False,False,False,,0.6600120992135511,,unstable_across_seeds
q9b,short32,sashimi_eval_025.jpg,Sashimi,ok,True,True,False,incompatible_constraints,,,empty_constraints_incompatible
q9b,short32,sashimi_eval_032.jpg,sashimi,ok,True,True,False,incompatible_constraints,,,empty_constraints_incompatible
q9b,short32,sashimi_eval_032.jpg,Sashimi,ok,True,True,False,incompatible_constraints,,,empty_constraints_incompatible
q9b,short32,scallops_eval_031.jpg,scallops,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,short32,scallops_eval_031.jpg,Scallops,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,short32,scallops_eval_044.jpg,scallops,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,short32,scallops_eval_044.jpg,Scallops,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,short32,shrimp_and_grits_eval_027.jpg,shrimp and grits,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,short32,shrimp_and_grits_eval_027.jpg,Shrimp and grits,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,short32,shrimp_and_grits_eval_028.jpg,shrimp and grits,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,short32,shrimp_and_grits_eval_028.jpg,Shrimp and grits,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,short32,spaghetti_bolognese_eval_041.jpg,spaghetti bolognese,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,short32,spaghetti_bolognese_eval_041.jpg,Spaghetti bolognese,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,short32,spaghetti_bolognese_eval_045.jpg,spaghetti bolognese,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,short32,spaghetti_bolognese_eval_045.jpg,Spaghetti bolognese,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,short32,spaghetti_carbonara_eval_027.jpg,spaghetti carbonara,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,short32,spaghetti_carbonara_eval_027.jpg,Spaghetti carbonara,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,short32,spaghetti_carbonara_eval_041.jpg,spaghetti carbonara,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,short32,spaghetti_carbonara_eval_041.jpg,Spaghetti carbonara,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,short32,spring_rolls_eval_029.jpg,spring rolls,ok,True,True,False,incompatible_constraints,,,empty_constraints_incompatible
q9b,short32,spring_rolls_eval_029.jpg,Spring rolls,ok,True,True,False,incompatible_constraints,,,empty_constraints_incompatible
q9b,short32,spring_rolls_eval_041.jpg,spring rolls,ok,True,True,False,incompatible_constraints,,,empty_constraints_incompatible
q9b,short32,spring_rolls_eval_041.jpg,Spring rolls,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,short32,steak_eval_024.jpg,steak,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,short32,steak_eval_024.jpg,Steak,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,short32,steak_eval_036.jpg,steak,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,short32,steak_eval_036.jpg,Steak,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,short32,strawberry_shortcake_eval_041.jpg,strawberry shortcake,ok,True,True,False,incompatible_constraints,,,empty_constraints_incompatible
q9b,short32,strawberry_shortcake_eval_041.jpg,Strawberry shortcake,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,short32,strawberry_shortcake_eval_044.jpg,strawberry shortcake,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,short32,strawberry_shortcake_eval_044.jpg,Strawberry shortcake,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,short32,sushi_eval_039.jpg,sushi,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,short32,sushi_eval_039.jpg,Sushi,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,short32,sushi_eval_047.jpg,sushi,ok,True,False,False,,0.3333333333333333,True,nonempty_not_at_default
q9b,short32,sushi_eval_047.jpg,Sushi,ok,False,False,True,,1.4583333333333335,,unstable_across_seeds
q9b,short32,tacos_eval_037.jpg,tacos,ok,True,True,False,incompatible_constraints,,,empty_constraints_incompatible
q9b,short32,tacos_eval_037.jpg,Tacos,ok,True,True,False,incompatible_constraints,,,empty_constraints_incompatible
q9b,short32,tacos_eval_039.jpg,tacos,ok,True,False,True,,2.0,True,nonempty_contains_default
q9b,short32,tacos_eval_039.jpg,Tacos,ok,False,False,False,,,,unstable_across_seeds
q9b,short32,tuna_tartare_eval_032.jpg,tuna tartare,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,short32,tuna_tartare_eval_032.jpg,Tuna tartare,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,short32,tuna_tartare_eval_036.jpg,tuna tartare,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,short32,tuna_tartare_eval_036.jpg,Tuna tartare,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,short32,waffles_eval_027.jpg,waffles,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,short32,waffles_eval_027.jpg,Waffles,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,short32,waffles_eval_040.jpg,waffles,ok,True,True,False,incompatible_constraints,,,empty_constraints_incompatible
q9b,short32,waffles_eval_040.jpg,Waffles,ok,True,True,False,incompatible_constraints,,,empty_constraints_incompatible
